60.96 0.0004 6.01 191 55.9 0 1.75 174 0 0 1 0 0 0 0 0 0 0
60.96 0.0004 6.01 191 55.9 0 1.75 174 0 0 1 0 0 0 0 0 0 0
52.11 0.0253 4.7 102 62.25 0 10.32 171 0 0 0 0 1 0 0 0 0 0
52.11 0.0253 4.7 102 62.25 0 10.32 171 0 0 1 0 0 0 0 0 0 0
52.11 0.0253 4.7 102 62.25 0 10.32 171 0 0 0 0 0 0 1 0 0 0
52.11 0.0253 4.7 102 62.25 0 10.32 171 0 0 0 0 0 0 1 0 0 0
48.57 0 9.39 210 52.04 0 8.17 213 0 0 0 0 1 0 0 0 0 -7
48.57 0 9.39 210 52.04 0 8.17 213 0 0 1 0 0 0 0 0 0 -9
48.57 0 9.39 210 52.04 0 8.17 213 0 1 0 0 0 0 0 0 0 84
48.57 0 9.39 210 52.04 0 8.17 213 0 0 1 0 0 0 0 0 0 0
43.19 0 10.43 260 53.49 0.0281 10.12 268 0 0 0 0 1 0 0 0 0 0
43.19 0 10.43 260 53.49 0.0281 10.12 268 0 0 1 0 0 0 0 0 0 -9
43.19 0 10.43 260 53.49 0.0281 10.12 268 0 0 0 0 0 0 1 0 0 -11
50.34 0.02 11.59 199 47.68 0 5.63 214 0 0 1 0 0 0 0 0 0 0
50.34 0.02 11.59 199 47.68 0 5.63 214 0 0 1 0 0 0 0 0 0 0
50.34 0.02 11.59 199 47.68 0 5.63 214 0 0 0 0 1 0 0 0 0 0
50.34 0.02 11.59 199 47.68 0 5.63 214 0 0 0 0 0 0 1 0 0 0
50.34 0.02 11.59 199 47.68 0 5.63 214 0 0 0 0 0 0 1 0 0 0
57.46 0.0009 10.61 211 59.05 0.0029 14.25 203 0 0 0 0 0 0 1 0 0 0
57.46 0.0009 10.61 211 59.05 0.0029 14.25 203 0 0 0 0 1 0 0 0 0 0
57.46 0.0009 10.61 211 59.05 0.0029 14.25 203 0 0 0 0 0 0 1 0 0 0
57.46 0.0009 10.61 211 59.05 0.0029 14.25 203 0 0 0 0 0 0 1 0 0 0
48.56 0 8.33 201 47.87 0 5.68 210 0 0 1 0 0 0 0 0 0 0
48.56 0 8.33 201 47.87 0 5.68 210 0 0 1 0 0 0 0 0 0 0
48.56 0 8.33 201 47.87 0 5.68 210 0 0 0 0 0 0 1 0 0 0
48.56 0 8.33 201 47.87 0 5.68 210 0 0 0 0 0 0 1 0 0 0
46.66 0 11.59 221 53.6 0.0014 10.97 230 0 0 1 0 0 0 0 0 0 0
46.66 0 11.59 221 53.6 0.0014 10.97 230 0 0 1 0 0 0 0 0 0 0
46.66 0 11.59 221 53.6 0.0014 10.97 230 0 0 0 0 0 0 1 0 0 0
46.66 0 11.59 221 53.6 0.0014 10.97 230 0 0 1 0 0 0 0 0 0 0
48.51 0 9.28 230 51.71 0 9.01 209 0 0 0 0 1 0 0 0 0 -4
48.51 0 9.28 230 51.71 0 9.01 209 0 0 1 0 0 0 0 0 0 -4
48.51 0 9.28 230 51.71 0 9.01 209 0 0 0 0 0 0 1 0 0 0
48.51 0 9.28 230 51.71 0 9.01 209 0 0 0 0 0 0 1 0 0 0
48.53 0.0451 13.82 311 57.01 0.0147 15.19 171 0 0 0 0 1 0 0 0 0 -11
48.53 0.0451 13.82 311 57.01 0.0147 15.19 171 0 0 1 0 0 0 0 0 0 -9
48.53 0.0451 13.82 311 57.01 0.0147 15.19 171 0 0 0 0 1 0 0 0 0 -2
48.53 0.0451 13.82 311 57.01 0.0147 15.19 171 0 0 1 0 0 0 0 0 0 0
44.93 0 10.41 270 51.48 0.0003 14.29 270 0 0 0 0 1 0 0 0 0 -5
44.93 0 10.41 270 51.48 0.0003 14.29 270 0 0 0 0 1 0 0 0 0 -6
44.93 0 10.41 270 51.48 0.0003 14.29 270 0 0 1 0 0 0 0 0 0 -8
44.93 0 10.41 270 51.48 0.0003 14.29 270 0 0 1 0 0 0 0 0 0 0
60.96 0 7.2 192 53.01 0 5.29 211 0 0 0 0 1 0 0 0 0 0
60.96 0 7.2 192 53.01 0 5.29 211 0 0 1 0 0 0 0 0 0 0
